RT,I
25.02,460.0
25.025,468.0
25.029999999999998,468.0
25.035,466.0
25.040000000000003,462.0
25.045,452.0
25.05,418.0
25.055,392.0
25.06,398.0
25.065,406.0
25.07,423.0
25.075,473.0
25.08,482.0
25.084999999999997,478.0
25.09,437.0
25.095000000000002,442.0
25.1,465.0
25.105,463.0
25.11,481.0
25.115000000000002,494.0
25.12,492.0
25.125,497.0
25.13,480.0
25.134999999999998,457.0
25.14,449.0
25.145,488.0
25.15,560.0
25.154999999999998,565.0
25.16,532.0
25.165000000000003,500.0
25.17,473.0
25.175,519.0
25.18,519.0
25.185,428.0
25.19,438.0
25.195,513.0
25.2,505.0
25.205,486.0
25.209999999999997,478.0
25.215,444.0
25.220000000000002,456.0
25.225,511.0
25.23,524.0
25.235,502.0
25.240000000000002,495.0
25.245,489.0
25.25,475.0
25.255,421.0
25.259999999999998,393.0
25.265,470.0
25.27,540.0
25.275,502.0
25.279999999999998,438.0
25.285,466.0
25.290000000000003,481.0
25.295,398.0
25.3,420.0
25.305,495.0
25.31,532.0
25.315,542.0
25.32,524.0
25.325,508.0
25.33,446.0
25.334999999999997,482.0
25.34,545.0
25.345000000000002,516.0
25.35,449.0
25.355,479.0
25.36,511.0
25.365000000000002,470.0
25.37,413.0
25.375,408.0
25.38,416.0
25.384999999999998,420.0
25.39,434.0
25.395,449.0
25.4,458.0
25.404999999999998,463.0
25.41,505.0
25.415000000000003,516.0
25.42,437.0
25.425,431.0
25.43,478.0
25.435,481.0
25.44,455.0
25.445,471.0
25.45,468.0
25.455,403.0
25.459999999999997,399.0
25.465,415.0
25.470000000000002,432.0
25.475,455.0
25.48,450.0
25.485,409.0
25.490000000000002,393.0
25.495,458.0
25.5,557.0
25.505,577.0
25.509999999999998,522.0
25.515,508.0
25.52,514.0
25.525,474.0
25.529999999999998,454.0
25.535,463.0
25.540000000000003,482.0
25.545,518.0
25.55,528.0
25.555,521.0
25.56,551.0
25.565,534.0
25.57,489.0
25.575,495.0
25.58,490.0
25.584999999999997,475.0
25.59,420.0
25.595000000000002,386.0
25.6,474.0
25.605,514.0
25.61,488.0
25.615000000000002,498.0
25.62,447.0
25.625,393.0
25.63,428.0
25.634999999999998,416.0
25.64,420.0
25.645,458.0
25.65,446.0
25.654999999999998,462.0
25.66,513.0
25.665000000000003,585.0
25.67,577.0
25.675,440.0
25.68,375.0
25.685,420.0
25.69,422.0
25.695,432.0
25.7,410.0
25.705,416.0
25.709999999999997,433.0
25.715,458.0
25.720000000000002,481.0
25.725,450.0
25.73,431.0
25.735,470.0
25.740000000000002,521.0
25.745,516.0
25.75,515.0
25.755,497.0
25.759999999999998,481.0
25.765,458.0
25.77,501.0
25.775,577.0
25.779999999999998,605.0
25.785,601.0
25.790000000000003,580.0
25.795,500.0
25.8,465.0
25.805,487.0
25.81,506.0
25.815,546.0
25.82,494.0
25.825,401.0
25.83,394.0
25.834999999999997,438.0
25.84,468.0
25.845000000000002,484.0
25.85,499.0
25.855,497.0
25.86,527.0
25.865000000000002,534.0
25.87,513.0
25.875,548.0
25.88,542.0
25.884999999999998,529.0
25.89,505.0
25.895,510.0
25.9,534.0
25.904999999999998,473.0
25.91,453.0
25.915000000000003,454.0
25.92,460.0
25.925,436.0
25.93,434.0
25.935,434.0
25.94,450.0
25.945,479.0
25.95,510.0
25.955,510.0
25.959999999999997,466.0
25.965,434.0
25.970000000000002,446.0
25.975,491.0
25.98,530.0
25.985,530.0
25.990000000000002,526.0
25.995,479.0
26.0,483.0
26.005,529.0
26.009999999999998,519.0
26.015,490.0
26.02,498.0
26.025,522.0
26.029999999999998,494.0
26.035,506.0
26.040000000000003,552.0
26.045,473.0
26.05,398.0
26.055,452.0
26.06,532.0
26.065,540.0
26.07,498.0
26.075,464.0
26.08,455.0
26.084999999999997,478.0
26.09,528.0
26.095000000000002,522.0
26.1,468.0
26.105,444.0
26.11,444.0
26.115000000000002,442.0
26.12,415.0
26.125,439.0
26.13,501.0
26.134999999999998,492.0
26.14,415.0
26.145,434.0
26.15,538.0
26.154999999999998,532.0
26.16,480.0
26.165000000000003,508.0
26.17,583.0
26.175,567.0
26.18,474.0
26.185,394.0
26.19,380.0
26.195,442.0
26.2,492.0
26.205,452.0
26.209999999999997,430.0
26.215,478.0
26.220000000000002,473.0
26.225,407.0
26.23,391.0
26.235,471.0
26.240000000000002,519.0
26.245,510.0
26.25,473.0
26.255,474.0
26.259999999999998,496.0
26.265,511.0
26.27,542.0
26.275,524.0
26.279999999999998,458.0
26.285,455.0
26.290000000000003,500.0
26.295,462.0
26.3,402.0
26.305,415.0
26.31,472.0
26.315,501.0
26.32,495.0
26.325,518.0
26.33,531.0
26.334999999999997,442.0
26.34,409.0
26.345000000000002,479.0
26.35,543.0
26.355,534.0
26.36,425.0
26.365000000000002,382.0
26.37,390.0
26.375,405.0
26.38,414.0
26.384999999999998,402.0
26.39,468.0
26.395,520.0
26.4,508.0
26.404999999999998,466.0
26.41,490.0
26.415000000000003,495.0
26.42,453.0
26.425,425.0
26.43,429.0
26.435,519.0
26.44,605.0
26.445,602.0
26.45,555.0
26.455,519.0
26.459999999999997,542.0
26.465,568.0
26.470000000000002,535.0
26.475,451.0
26.48,399.0
26.485,447.0
26.490000000000002,478.0
26.495,492.0
26.5,522.0
26.505,514.0
26.509999999999998,490.0
26.515,505.0
26.52,465.0
26.525,484.0
26.529999999999998,653.0
26.535,810.0
26.540000000000003,955.0
26.545,1121.0
26.55,1203.0
26.555,1228.0
26.56,1235.0
26.565,1093.0
26.57,947.0
26.575,905.0
26.58,766.0
26.584999999999997,521.0
26.59,474.0
26.595000000000002,484.0
26.6,540.0
26.605,551.0
26.61,529.0
26.615000000000002,503.0
26.62,506.0
26.625,510.0
26.63,460.0
26.634999999999998,423.0
26.64,445.0
26.645,510.0
26.65,555.0
26.654999999999998,537.0
26.66,483.0
26.665000000000003,473.0
26.67,489.0
26.675,489.0
26.68,473.0
26.685,470.0
26.69,525.0
26.695,505.0
26.7,421.0
26.705,438.0
26.709999999999997,474.0
26.715,487.0
26.720000000000002,550.0
26.725,580.0
26.73,525.0
26.735,447.0
26.740000000000002,434.0
26.745,460.0
26.75,503.0
26.755,497.0
26.759999999999998,480.0
26.765,541.0
26.77,554.0
26.775,488.0
26.779999999999998,480.0
26.785,540.0
26.790000000000003,576.0
26.795,576.0
26.8,553.0
26.805,548.0
26.81,518.0
26.815,503.0
26.82,534.0
26.825,452.0
26.83,394.0
26.834999999999997,402.0
26.84,362.0
26.845000000000002,398.0
26.85,471.0
26.855,494.0
26.86,492.0
26.865000000000002,468.0
26.87,422.0
26.875,397.0
26.88,452.0
26.884999999999998,507.0
26.89,502.0
26.895,488.0
26.9,532.0
26.904999999999998,569.0
26.91,540.0
26.915000000000003,500.0
26.92,456.0
26.925,442.0
26.93,465.0
26.935,491.0
26.94,514.0
26.945,620.0
26.95,663.0
26.955,612.0
26.959999999999997,537.0
26.965,508.0
26.970000000000002,473.0
26.975,471.0
26.98,508.0
26.985,511.0
26.990000000000002,494.0
26.995,518.0
27.0,582.0
27.005,570.0
27.009999999999998,508.0
27.015,508.0
27.02,508.0
27.025,478.0
27.029999999999998,458.0
27.035,481.0
27.040000000000003,522.0
27.045,542.0
27.05,508.0
27.055,471.0
27.06,487.0
27.065,506.0
27.07,508.0
27.075,496.0
27.08,484.0
27.084999999999997,454.0
27.09,371.0
27.095000000000002,380.0
27.1,493.0
27.105,502.0
27.11,440.0
27.115000000000002,449.0
27.12,474.0
27.125,449.0
27.13,399.0
27.134999999999998,386.0
27.14,399.0
27.145,439.0
27.15,482.0
27.154999999999998,497.0
27.16,512.0
27.165000000000003,516.0
27.17,487.0
27.175,455.0
27.18,514.0
27.185,577.0
27.19,541.0
27.195,457.0
27.2,406.0
27.205,395.0
27.209999999999997,449.0
27.215,494.0
27.220000000000002,500.0
27.225,512.0
27.23,538.0
27.235,524.0
27.240000000000002,476.0
27.245,489.0
27.25,509.0
27.255,482.0
27.259999999999998,467.0
27.265,495.0
27.27,590.0
27.275,670.0
27.279999999999998,588.0
27.285,541.0
27.290000000000003,594.0
27.295,549.0
27.3,472.0
27.305,484.0
27.31,462.0
27.315,393.0
27.32,436.0
27.325,546.0
27.33,652.0
27.334999999999997,649.0
27.34,526.0
27.345000000000002,510.0
27.35,550.0
27.355,541.0
27.36,534.0
27.365000000000002,577.0
27.37,580.0
27.375,505.0
27.38,484.0
27.384999999999998,522.0
27.39,534.0
27.395,492.0
27.4,444.0
27.404999999999998,443.0
27.41,460.0
27.415000000000003,497.0
27.42,508.0
27.425,500.0
27.43,470.0
27.435,494.0
27.44,535.0
27.445,518.0
27.45,508.0
27.455,493.0
27.459999999999997,487.0
27.465,551.0
27.470000000000002,573.0
27.475,510.0
27.48,489.0
27.485,505.0
27.490000000000002,483.0
27.495,482.0
27.5,532.0
27.505,543.0
27.509999999999998,527.0
27.515,509.0
27.52,514.0
27.525,570.0
27.529999999999998,502.0
27.535,449.0
27.540000000000003,491.0
27.545,504.0
27.55,486.0
27.555,434.0
27.56,434.0
27.565,500.0
27.57,535.0
27.575,487.0
27.58,442.0
27.584999999999997,476.0
27.59,513.0
27.595000000000002,515.0
27.6,544.0
27.605,486.0
27.61,414.0
27.615000000000002,425.0
27.62,460.0
27.625,502.0
27.63,521.0
27.634999999999998,529.0
27.64,580.0
27.645,586.0
27.65,500.0
27.654999999999998,431.0
27.66,455.0
27.665000000000003,503.0
27.67,543.0
27.675,554.0
27.68,545.0
27.685,559.0
27.69,527.0
27.695,428.0
27.7,444.0
27.705,511.0
27.709999999999997,503.0
27.715,488.0
27.720000000000002,476.0
27.725,414.0
27.73,441.0
27.735,558.0
27.740000000000002,606.0
27.745,599.0
27.75,508.0
27.755,454.0
27.759999999999998,498.0
27.765,514.0
27.77,503.0
27.775,470.0
27.779999999999998,463.0
27.785,455.0
27.790000000000003,414.0
27.795,439.0
27.8,459.0
27.805,462.0
27.81,443.0
27.815,477.0
27.82,544.0
27.825,525.0
27.83,735.0
27.834999999999997,1266.0
27.84,2017.0
27.845000000000002,3373.0
27.85,6000.0
27.855,9999.0
27.86,16577.0
27.865000000000002,25830.0
27.87,38646.0
27.875,55929.0
27.88,77674.0
27.884999999999998,102988.0
27.89,129895.0
27.895,157994.0
27.9,186495.0
27.904999999999998,209958.0
27.91,226002.0
27.915000000000003,230609.0
27.92,229250.0
27.925,215367.0
27.93,188711.0
27.935,156513.0
27.94,124314.0
27.945,92854.0
27.95,65121.0
27.955,43878.0
27.959999999999997,28521.0
27.965,17972.0
27.970000000000002,11126.0
27.975,7215.0
27.98,5146.0
27.985,4030.0
27.990000000000002,3372.0
27.995,2783.0
28.0,2382.0
28.005,2078.0
28.009999999999998,1857.0
28.015,1797.0
28.02,1745.0
28.025,1569.0
28.029999999999998,1353.0
28.035,1260.0
28.040000000000003,1276.0
28.045,1289.0
28.05,1316.0
28.055,1218.0
28.06,1049.0
28.065,986.0
28.07,1001.0
28.075,924.0
28.08,990.0
28.084999999999997,854.0
28.09,909.0
28.095000000000002,778.0
28.1,657.0
28.105,609.0
28.11,596.0
28.115000000000002,601.0
28.12,538.0
28.125,529.0
28.13,654.0
28.134999999999998,649.0
28.14,518.0
28.145,505.0
28.15,586.0
28.154999999999998,566.0
28.16,511.0
28.165000000000003,517.0
28.17,538.0
28.175,511.0
28.18,497.0
28.185,474.0
28.19,554.0
28.195,548.0
28.2,481.0
28.205,486.0
28.209999999999997,542.0
28.215,543.0
28.220000000000002,522.0
28.225,545.0
28.23,512.0
28.235,489.0
28.240000000000002,535.0
28.245,510.0
28.25,500.0
28.255,529.0
28.259999999999998,476.0
28.265,456.0
28.27,492.0
28.275,506.0
28.279999999999998,555.0
28.285,583.0
28.290000000000003,500.0
28.295,498.0
28.3,551.0
28.305,538.0
28.31,544.0
28.315,492.0
28.32,468.0
28.325,516.0
28.33,541.0
28.334999999999997,506.0
28.34,473.0
28.345000000000002,478.0
28.35,495.0
28.355,530.0
28.36,558.0
28.365000000000002,536.0
28.37,503.0
28.375,471.0
28.38,498.0
28.384999999999998,514.0
28.39,505.0
28.395,566.0
28.4,591.0
28.404999999999998,514.0
28.41,511.0
28.415000000000003,623.0
28.42,636.0
28.425,503.0
28.43,481.0
28.435,470.0
28.44,431.0
28.445,494.0
28.45,572.0
28.455,535.0
28.459999999999997,458.0
28.465,418.0
28.470000000000002,423.0
28.475,459.0
28.48,441.0
28.485,438.0
28.490000000000002,482.0
28.495,520.0
28.5,511.0
28.505,490.0
28.509999999999998,476.0
28.515,492.0
28.52,527.0
28.525,534.0
28.529999999999998,500.0
28.535,496.0
28.540000000000003,487.0
28.545,423.0
28.55,394.0
28.555,422.0
28.56,417.0
28.565,443.0
28.57,498.0
28.575,546.0
28.58,590.0
28.584999999999997,542.0
28.59,505.0
28.595000000000002,543.0
28.6,572.0
28.605,572.0
28.61,541.0
28.615000000000002,502.0
28.62,487.0
28.625,522.0
28.63,519.0
28.634999999999998,516.0
28.64,550.0
28.645,544.0
28.65,532.0
28.654999999999998,530.0
28.66,526.0
28.665000000000003,535.0
28.67,548.0
28.675,552.0
28.68,534.0
28.685,501.0
28.69,474.0
28.695,444.0
28.7,481.0
28.705,550.0
28.709999999999997,549.0
28.715,529.0
28.720000000000002,562.0
28.725,556.0
28.73,548.0
28.735,577.0
28.740000000000002,569.0
28.745,535.0
28.75,523.0
28.755,486.0
28.759999999999998,490.0
28.765,545.0
28.77,551.0
28.775,519.0
28.779999999999998,502.0
28.785,496.0
28.790000000000003,509.0
28.795,504.0
28.8,479.0
28.805,498.0
28.81,490.0
28.815,441.0
28.82,442.0
28.825,500.0
28.83,497.0
28.834999999999997,416.0
28.84,389.0
28.845000000000002,457.0
28.85,500.0
28.855,495.0
28.86,478.0
28.865000000000002,506.0
28.87,574.0
28.875,616.0
28.88,594.0
28.884999999999998,526.0
28.89,463.0
28.895,487.0
28.9,502.0
28.904999999999998,456.0
28.91,465.0
28.915000000000003,449.0
28.92,445.0
28.925,465.0
28.93,466.0
28.935,502.0
28.94,463.0
28.945,414.0
28.95,479.0
28.955,548.0
28.959999999999997,519.0
28.965,481.0
28.970000000000002,472.0
28.975,479.0
28.98,514.0
28.985,528.0
28.990000000000002,517.0
28.995,494.0
29.0,521.0
29.005,507.0
29.009999999999998,514.0
29.015,543.0
29.02,491.0
29.025,417.0
29.029999999999998,445.0
29.035,441.0
29.040000000000003,465.0
29.045,488.0
29.05,526.0
29.055,538.0
29.06,511.0
29.065,504.0
29.07,539.0
29.075,527.0
29.08,532.0
29.084999999999997,585.0
29.09,575.0
29.095000000000002,537.0
29.1,516.0
29.105,474.0
29.11,449.0
29.115000000000002,471.0
29.12,448.0
29.125,427.0
29.13,491.0
29.134999999999998,527.0
29.14,503.0
29.145,506.0
29.15,537.0
29.154999999999998,535.0
29.16,465.0
29.165000000000003,447.0
29.17,494.0
29.175,482.0
29.18,437.0
29.185,433.0
29.19,487.0
29.195,560.0
29.2,550.0
29.205,528.0
29.209999999999997,512.0
29.215,496.0
29.220000000000002,481.0
29.225,464.0
29.23,427.0
29.235,440.0
29.240000000000002,482.0
29.245,433.0
29.25,446.0
29.255,478.0
29.259999999999998,437.0
29.265,433.0
29.27,467.0
29.275,561.0
29.279999999999998,639.0
29.285,543.0
29.290000000000003,433.0
29.295,454.0
29.3,510.0
29.305,490.0
29.31,499.0
29.315,487.0
29.32,455.0
29.325,468.0
29.33,477.0
29.334999999999997,502.0
29.34,551.0
29.345000000000002,544.0
29.35,492.0
29.355,469.0
29.36,506.0
29.365000000000002,519.0
29.37,514.0
29.375,521.0
29.38,526.0
29.384999999999998,575.0
29.39,582.0
29.395,528.0
29.4,464.0
29.404999999999998,454.0
29.41,482.0
29.415000000000003,502.0
29.42,526.0
29.425,493.0
29.43,483.0
29.435,517.0
29.44,526.0
29.445,572.0
29.45,564.0
29.455,519.0
29.459999999999997,514.0
29.465,547.0
29.470000000000002,543.0
29.475,502.0
29.48,458.0
29.485,474.0
29.490000000000002,543.0
29.495,534.0
29.5,481.0
29.505,502.0
29.509999999999998,526.0
29.515,506.0
29.52,497.0
29.525,542.0
29.529999999999998,554.0
29.535,513.0
29.540000000000003,486.0
29.545,486.0
29.55,521.0
29.555,538.0
29.56,488.0
29.565,454.0
29.57,474.0
29.575,468.0
29.58,455.0
29.584999999999997,506.0
29.59,547.0
29.595000000000002,495.0
29.6,511.0
29.605,503.0
29.61,492.0
29.615000000000002,492.0
29.62,473.0
29.625,458.0
29.63,449.0
29.634999999999998,479.0
29.64,481.0
29.645,433.0
29.65,378.0
29.654999999999998,446.0
29.66,598.0
29.665000000000003,631.0
29.67,540.0
29.675,495.0
29.68,508.0
29.685,490.0
29.69,435.0
29.695,402.0
29.7,514.0
29.705,588.0
29.709999999999997,558.0
29.715,540.0
29.720000000000002,531.0
29.725,487.0
29.73,458.0
29.735,462.0
29.740000000000002,510.0
29.745,567.0
29.75,502.0
29.755,441.0
29.759999999999998,495.0
29.765,551.0
29.77,534.0
29.775,503.0
29.779999999999998,503.0
29.785,489.0
29.790000000000003,446.0
29.795,423.0
29.8,430.0
29.805,465.0
29.81,542.0
29.815,608.0
29.82,606.0
29.825,561.0
29.83,543.0
29.834999999999997,528.0
29.84,553.0
29.845000000000002,518.0
29.85,564.0
29.855,575.0
29.86,557.0
29.865000000000002,502.0
29.87,449.0
29.875,465.0
29.88,492.0
29.884999999999998,465.0
29.89,482.0
29.895,561.0
29.9,543.0
29.904999999999998,489.0
29.91,544.0
29.915000000000003,551.0
29.92,484.0
29.925,494.0
29.93,476.0
29.935,473.0
29.94,473.0
29.945,439.0
29.95,449.0
29.955,463.0
29.959999999999997,435.0
29.965,436.0
29.970000000000002,500.0
29.975,523.0
29.98,534.0
29.985,522.0
29.990000000000002,470.0
29.995,452.0
30.0,459.0
30.005,455.0
30.009999999999998,490.0
30.015,475.0
30.02,482.0
30.025,468.0
30.029999999999998,434.0
30.035,438.0
30.040000000000003,454.0
30.045,466.0
30.05,450.0
30.055,458.0
30.06,487.0
30.065,505.0
30.07,494.0
30.075,450.0
30.08,426.0
30.084999999999997,449.0
30.09,474.0
30.095000000000002,579.0
30.1,601.0
30.105,511.0
30.11,536.0
30.115000000000002,680.0
30.12,687.0
30.125,591.0
30.13,510.0
30.134999999999998,491.0
30.14,498.0
30.145,447.0
30.15,428.0
30.154999999999998,487.0
30.16,527.0
30.165000000000003,508.0
30.17,439.0
30.175,414.0
30.18,398.0
30.185,406.0
30.19,402.0
30.195,461.0
30.2,529.0
30.205,586.0
30.209999999999997,561.0
30.215,498.0
30.220000000000002,447.0
30.225,470.0
30.23,541.0
30.235,546.0
30.240000000000002,489.0
30.245,483.0
30.25,487.0
30.255,460.0
30.259999999999998,474.0
30.265,498.0
30.27,471.0
30.275,465.0
30.279999999999998,514.0
30.285,502.0
30.290000000000003,462.0
30.295,494.0
30.3,519.0
30.305,546.0
30.31,558.0
30.315,503.0
30.32,524.0
30.325,620.0
30.33,582.0
30.334999999999997,454.0
30.34,410.0
30.345000000000002,460.0
30.35,528.0
30.355,583.0
30.36,630.0
30.365000000000002,609.0
30.37,505.0
30.375,458.0
30.38,495.0
30.384999999999998,534.0
30.39,548.0
30.395,545.0
30.4,567.0
30.404999999999998,544.0
30.41,504.0
30.415000000000003,530.0
30.42,526.0
30.425,505.0
30.43,507.0
30.435,531.0
30.44,516.0
30.445,463.0
30.45,478.0
30.455,521.0
30.459999999999997,510.0
30.465,494.0
30.470000000000002,464.0
30.475,410.0
30.48,441.0
30.485,535.0
30.490000000000002,545.0
30.495,487.0
30.5,497.0
30.505,535.0
30.509999999999998,509.0
30.515,479.0
30.52,486.0
30.525,460.0
30.529999999999998,456.0
30.535,502.0
30.540000000000003,526.0
30.545,520.0
30.55,486.0
30.555,484.0
30.56,511.0
30.565,510.0
30.57,519.0
30.575,531.0
30.58,476.0
30.584999999999997,442.0
30.59,462.0
30.595000000000002,489.0
30.6,551.0
30.605,569.0
30.61,511.0
30.615000000000002,442.0
30.62,436.0
30.625,444.0
30.63,444.0
30.634999999999998,490.0
30.64,506.0
30.645,449.0
30.65,420.0
30.654999999999998,543.0
30.66,673.0
30.665000000000003,754.0
30.67,791.0
30.675,917.0
30.68,961.0
30.685,820.0
30.69,754.0
30.695,714.0
30.7,596.0
30.705,529.0
30.709999999999997,530.0
30.715,567.0
30.720000000000002,543.0
30.725,526.0
30.73,491.0
30.735,405.0
30.740000000000002,404.0
30.745,415.0
30.75,438.0
30.755,473.0
30.759999999999998,489.0
30.765,502.0
30.77,511.0
30.775,491.0
30.779999999999998,452.0
30.785,455.0
30.790000000000003,526.0
30.795,576.0
30.8,530.0
30.805,419.0
30.81,474.0
30.815,471.0
30.82,527.0
30.825,473.0
30.83,410.0
30.834999999999997,441.0
30.84,490.0
30.845000000000002,468.0
30.85,504.0
30.855,564.0
30.86,609.0
30.865000000000002,615.0
